1016,Product 1016,Product description 1016,27,185.28,Product-1016,5
1017,Product 1017,Product description 1017,40,133.94,Product-1017,17
1018,Product 1018,Product description 1018,21,122.19,Product-1018,12
1019,Product 1019,Product description 1019,30,24.04,Product-1019,20
1020,Product 1020,Product description 1020,1,78.38,Product-1020,1
1021,Product 1021,Product description 1021,43,77.19,Product-1021,17
1022,Product 1022,Product description 1022,16,16.1,Product-1022,14
1023,Product 1023,Product description 1023,15,156.52,Product-1023,16
1024,Product 1024,Product description 1024,34,194.69,Product-1024,12
1025,Product 1025,Product description 1025,38,52.49,Product-1025,1
1026,Product 1026,Product description 1026,44,35.23,Product-1026,6
1027,Product 1027,Product description 1027,40,136.81,Product-1027,1
1028,Product 1028,Product description 1028,2,78.76,Product-1028,8
1029,Product 1029,Product description 1029,11,109.81,Product-1029,18
1030,Product 1030,Product description 1030,16,118.97,Product-1030,3
1031,Product 1031,Product description 1031,11,44.09,Product-1031,6
1032,Product 1032,Product description 1032,34,180.71,Product-1032,18
1033,Product 1033,Product description 1033,44,93.06,Product-1033,1
1034,Product 1034,Product description 1034,33,29.88,Product-1034,5
1035,Product 1035,Product description 1035,27,192.94,Product-1035,19
1036,Product 1036,Product description 1036,48,130.82,Product-1036,16
1037,Product 1037,Product description 1037,39,15.68,Product-1037,9
1038,Product 1038,Product description 1038,25,96.47,Product-1038,2
1039,Product 1039,Product description 1039,11,54.98,Product-1039,12
1040,Product 1040,Product description 1040,30,190.81,Product-1040,20
1041,Product 1041,Product description 1041,45,51.39,Product-1041,8
1042,Product 1042,Product description 1042,42,90.72,Product-1042,2
1043,Product 1043,Product description 1043,20,191.84,Product-1043,10
1044,Product 1044,Product description 1044,13,181.29,Product-1044,20
1045,Product 1045,Product description 1045,2,69.81,Product-1045,16
1046,Product 1046,Product description 1046,38,109.33,Product-1046,3
1047,Product 1047,Product description 1047,5,58.94,Product-1047,17
1048,Product 1048,Product description 1048,30,98.26,Product-1048,17
1049,Product 1049,Product description 1049,49,171.13,Product-1049,4
1050,Product 1050,Product description 1050,50,73.01,Product-1050,6
1051,Product 1051,Product description 1051,31,126.64,Product-1051,9
1052,Product 1052,Product description 1052,6,13.31,Product-1052,19
1053,Product 1053,Product description 1053,9,71.95,Product-1053,19
1054,Product 1054,Product description 1054,22,183.84,Product-1054,1
1055,Product 1055,Product description 1055,14,114.36,Product-1055,11
1056,Product 1056,Product description 1056,23,171.95,Product-1056,18
1057,Product 1057,Product description 1057,21,130.13,Product-1057,15
1058,Product 1058,Product description 1058,44,116.9,Product-1058,18
1059,Product 1059,Product description 1059,9,53.16,Product-1059,8
1060,Product 1060,Product description 1060,34,17.65,Product-1060,3
1061,Product 1061,Product description 1061,19,34.56,Product-1061,5
1062,Product 1062,Product description 1062,42,71.51,Product-1062,19
1063,Product 1063,Product description 1063,31,5.77,Product-1063,6
1064,Product 1064,Product description 1064,32,150.87,Product-1064,4
1065,Product 1065,Product description 1065,28,196.76,Product-1065,7
1066,Product 1066,Product description 1066,43,71.28,Product-1066,6
1067,Product 1067,Product description 1067,22,59.24,Product-1067,13
1068,Product 1068,Product description 1068,7,58.39,Product-1068,16
1069,Product 1069,Product description 1069,50,194.61,Product-1069,13
1070,Product 1070,Product description 1070,2,96.75,Product-1070,10
1071,Product 1071,Product description 1071,17,153.34,Product-1071,1
1072,Product 1072,Product description 1072,35,96.19,Product-1072,9
1073,Product 1073,Product description 1073,21,181.83,Product-1073,15
1074,Product 1074,Product description 1074,50,86.57,Product-1074,10
1075,Product 1075,Product description 1075,28,59.94,Product-1075,11
1076,Product 1076,Product description 1076,15,25.98,Product-1076,11
1077,Product 1077,Product description 1077,10,24.13,Product-1077,3
1078,Product 1078,Product description 1078,19,134.86,Product-1078,2
1079,Product 1079,Product description 1079,46,79.82,Product-1079,5
1080,Product 1080,Product description 1080,21,193.1,Product-1080,18
1081,Product 1081,Product description 1081,45,85.17,Product-1081,14
1082,Product 1082,Product description 1082,45,152.83,Product-1082,10
1083,Product 1083,Product description 1083,13,21.03,Product-1083,12
1084,Product 1084,Product description 1084,11,105.13,Product-1084,18
1085,Product 1085,Product description 1085,11,9.31,Product-1085,2
1086,Product 1086,Product description 1086,10,51.65,Product-1086,14
1087,Product 1087,Product description 1087,14,194.52,Product-1087,2
1088,Product 1088,Product description 1088,27,34.79,Product-1088,14
1089,Product 1089,Product description 1089,41,147.93,Product-1089,11
1090,Product 1090,Product description 1090,27,175.28,Product-1090,9
1091,Product 1091,Product description 1091,3,191.76,Product-1091,14
1092,Product 1092,Product description 1092,31,61.97,Product-1092,9
1093,Product 1093,Product description 1093,2,66.88,Product-1093,5
1094,Product 1094,Product description 1094,14,171.57,Product-1094,12
1095,Product 1095,Product description 1095,20,145.95,Product-1095,4
1096,Product 1096,Product description 1096,36,141.29,Product-1096,6
1097,Product 1097,Product description 1097,2,160.32,Product-1097,14
1098,Product 1098,Product description 1098,30,6.99,Product-1098,18
1099,Product 1099,Product description 1099,35,40.92,Product-1099,10
1100,Product 1100,Product description 1100,40,53.3,Product-1100,14
1101,Product 1101,Product description 1101,14,76.84,Product-1101,16
1102,Product 1102,Product description 1102,44,146.28,Product-1102,2
1103,Product 1103,Product description 1103,19,45.72,Product-1103,8
1104,Product 1104,Product description 1104,3,169.76,Product-1104,18
1105,Product 1105,Product description 1105,3,79.55,Product-1105,2
1106,Product 1106,Product description 1106,34,86.96,Product-1106,13
1107,Product 1107,Product description 1107,5,14.38,Product-1107,18
1108,Product 1108,Product description 1108,24,123.82,Product-1108,1
1109,Product 1109,Product description 1109,34,66.29,Product-1109,9
1110,Product 1110,Product description 1110,38,130.54,Product-1110,12
1111,Product 1111,Product description 1111,6,23.59,Product-1111,15
1112,Product 1112,Product description 1112,13,18.15,Product-1112,6
1113,Product 1113,Product description 1113,15,73.94,Product-1113,3
1114,Product 1114,Product description 1114,49,130.14,Product-1114,12
1115,Product 1115,Product description 1115,10,142.21,Product-1115,1
1116,Product 1116,Product description 1116,34,20.25,Product-1116,18
1117,Product 1117,Product description 1117,42,45.62,Product-1117,3
1118,Product 1118,Product description 1118,35,154.29,Product-1118,1
1119,Product 1119,Product description 1119,37,55.83,Product-1119,12
1120,Product 1120,Product description 1120,44,31.88,Product-1120,16
1121,Product 1121,Product description 1121,28,56.02,Product-1121,10
1122,Product 1122,Product description 1122,7,140.53,Product-1122,19
1123,Product 1123,Product description 1123,15,138.89,Product-1123,18
1124,Product 1124,Product description 1124,31,86.2,Product-1124,3
1125,Product 1125,Product description 1125,27,85.28,Product-1125,12
1126,Product 1126,Product description 1126,4,96.43,Product-1126,3
1127,Product 1127,Product description 1127,30,116.31,Product-1127,19
1128,Product 1128,Product description 1128,26,140.07,Product-1128,8
1129,Product 1129,Product description 1129,50,120.61,Product-1129,5
1130,Product 1130,Product description 1130,6,65.74,Product-1130,20
1131,Product 1131,Product description 1131,8,79.3,Product-1131,6
1132,Product 1132,Product description 1132,6,141.57,Product-1132,4
1133,Product 1133,Product description 1133,3,93.61,Product-1133,12
1134,Product 1134,Product description 1134,37,183.91,Product-1134,4
1135,Product 1135,Product description 1135,27,102.94,Product-1135,4
1136,Product 1136,Product description 1136,10,11.36,Product-1136,16
1137,Product 1137,Product description 1137,26,185.09,Product-1137,20
1138,Product 1138,Product description 1138,33,186.12,Product-1138,2
1139,Product 1139,Product description 1139,16,173.03,Product-1139,6
1140,Product 1140,Product description 1140,23,196.98,Product-1140,3
1141,Product 1141,Product description 1141,40,117.4,Product-1141,8
1142,Product 1142,Product description 1142,8,120.98,Product-1142,9
1143,Product 1143,Product description 1143,46,48.09,Product-1143,12
1144,Product 1144,Product description 1144,44,42.71,Product-1144,2
1145,Product 1145,Product description 1145,10,92.75,Product-1145,16
1146,Product 1146,Product description 1146,42,76.06,Product-1146,14
1147,Product 1147,Product description 1147,39,157.62,Product-1147,2
1148,Product 1148,Product description 1148,7,168.01,Product-1148,11
1149,Product 1149,Product description 1149,15,88.12,Product-1149,1
1150,Product 1150,Product description 1150,23,15.3,Product-1150,7
1151,Product 1151,Product description 1151,35,111.97,Product-1151,20
1152,Product 1152,Product description 1152,18,124.67,Product-1152,13
1153,Product 1153,Product description 1153,45,67.53,Product-1153,5
1154,Product 1154,Product description 1154,45,110.89,Product-1154,19
1155,Product 1155,Product description 1155,6,154.17,Product-1155,10
1156,Product 1156,Product description 1156,31,142.8,Product-1156,5
1157,Product 1157,Product description 1157,10,179.04,Product-1157,17
1158,Product 1158,Product description 1158,47,168.42,Product-1158,19
1159,Product 1159,Product description 1159,6,155.11,Product-1159,1
1160,Product 1160,Product description 1160,42,112.15,Product-1160,15
1161,Product 1161,Product description 1161,44,76.83,Product-1161,18
1162,Product 1162,Product description 1162,20,114.35,Product-1162,4
1163,Product 1163,Product description 1163,42,23.58,Product-1163,14
1164,Product 1164,Product description 1164,18,175.88,Product-1164,8
1165,Product 1165,Product description 1165,14,111.13,Product-1165,11
1166,Product 1166,Product description 1166,44,115.95,Product-1166,16
1167,Product 1167,Product description 1167,3,45.79,Product-1167,9
1168,Product 1168,Product description 1168,14,87.68,Product-1168,11
1169,Product 1169,Product description 1169,39,160.9,Product-1169,10
1170,Product 1170,Product description 1170,47,79.31,Product-1170,14
1171,Product 1171,Product description 1171,9,29.73,Product-1171,2
1172,Product 1172,Product description 1172,16,33.44,Product-1172,15
1173,Product 1173,Product description 1173,44,15.78,Product-1173,6
1174,Product 1174,Product description 1174,25,197.16,Product-1174,4
1175,Product 1175,Product description 1175,40,102.61,Product-1175,8
1176,Product 1176,Product description 1176,22,45.22,Product-1176,19
1177,Product 1177,Product description 1177,47,190.7,Product-1177,3
1178,Product 1178,Product description 1178,27,62.01,Product-1178,7
1179,Product 1179,Product description 1179,8,45.92,Product-1179,11
1180,Product 1180,Product description 1180,5,87.9,Product-1180,13
1181,Product 1181,Product description 1181,9,89.67,Product-1181,10
1182,Product 1182,Product description 1182,43,80.17,Product-1182,4
1183,Product 1183,Product description 1183,22,124.93,Product-1183,9
1184,Product 1184,Product description 1184,0,46.9,Product-1184,4
1185,Product 1185,Product description 1185,32,96.34,Product-1185,14
1186,Product 1186,Product description 1186,28,97.27,Product-1186,6
1187,Product 1187,Product description 1187,45,187.65,Product-1187,5
1188,Product 1188,Product description 1188,50,137.56,Product-1188,3
1189,Product 1189,Product description 1189,37,113.39,Product-1189,16
1190,Product 1190,Product description 1190,16,38.21,Product-1190,10
1191,Product 1191,Product description 1191,13,190.09,Product-1191,7
1192,Product 1192,Product description 1192,2,132.33,Product-1192,9
1193,Product 1193,Product description 1193,6,37.03,Product-1193,13
1194,Product 1194,Product description 1194,14,162.65,Product-1194,12
1195,Product 1195,Product description 1195,49,34.93,Product-1195,13
1196,Product 1196,Product description 1196,40,61.18,Product-1196,14
1197,Product 1197,Product description 1197,38,146.28,Product-1197,15
1198,Product 1198,Product description 1198,23,80.84,Product-1198,13
1199,Product 1199,Product description 1199,20,23.22,Product-1199,18
1200,Product 1200,Product description 1200,8,161.48,Product-1200,10
1201,Product 1201,Product description 1201,50,105.9,Product-1201,15
1202,Product 1202,Product description 1202,26,8.78,Product-1202,11
1203,Product 1203,Product description 1203,22,85.46,Product-1203,8
1204,Product 1204,Product description 1204,13,57.52,Product-1204,4
1205,Product 1205,Product description 1205,17,151.51,Product-1205,16
1206,Product 1206,Product description 1206,19,169.84,Product-1206,20
1207,Product 1207,Product description 1207,40,177.01,Product-1207,15
1208,Product 1208,Product description 1208,46,188.5,Product-1208,14
1209,Product 1209,Product description 1209,38,51.52,Product-1209,15
1210,Product 1210,Product description 1210,4,97.49,Product-1210,17
1211,Product 1211,Product description 1211,32,17.67,Product-1211,4
1212,Product 1212,Product description 1212,24,164.04,Product-1212,3
1213,Product 1213,Product description 1213,19,143.34,Product-1213,20
1214,Product 1214,Product description 1214,28,102.13,Product-1214,4
1215,Product 1215,Product description 1215,27,14.36,Product-1215,4
1216,Product 1216,Product description 1216,25,100.4,Product-1216,6
1217,Product 1217,Product description 1217,22,102.5,Product-1217,3
1218,Product 1218,Product description 1218,21,23.46,Product-1218,1
1219,Product 1219,Product description 1219,20,19.16,Product-1219,11
1220,Product 1220,Product description 1220,32,187.1,Product-1220,4
1221,Product 1221,Product description 1221,41,10.63,Product-1221,7
1222,Product 1222,Product description 1222,42,98.32,Product-1222,13
1223,Product 1223,Product description 1223,49,122.54,Product-1223,2
1224,Product 1224,Product description 1224,36,193.05,Product-1224,16
1225,Product 1225,Product description 1225,40,117.53,Product-1225,1
1226,Product 1226,Product description 1226,21,73.95,Product-1226,2
1227,Product 1227,Product description 1227,4,98.9,Product-1227,11
1228,Product 1228,Product description 1228,47,106.02,Product-1228,15
1229,Product 1229,Product description 1229,46,192.08,Product-1229,18
1230,Product 1230,Product description 1230,23,68.35,Product-1230,10
1231,Product 1231,Product description 1231,24,11.84,Product-1231,11
1232,Product 1232,Product description 1232,40,150.37,Product-1232,3
1233,Product 1233,Product description 1233,14,108.28,Product-1233,18
1234,Product 1234,Product description 1234,15,3.63,Product-1234,3
1235,Product 1235,Product description 1235,12,142.45,Product-1235,12
1236,Product 1236,Product description 1236,33,9.03,Product-1236,20
1237,Product 1237,Product description 1237,36,58.45,Product-1237,14
1238,Product 1238,Product description 1238,7,52.18,Product-1238,6
1239,Product 1239,Product description 1239,5,182.89,Product-1239,10
1240,Product 1240,Product description 1240,25,30.95,Product-1240,4
1241,Product 1241,Product description 1241,9,191.68,Product-1241,18
1242,Product 1242,Product description 1242,46,145.59,Product-1242,17
1243,Product 1243,Product description 1243,12,78.61,Product-1243,2
1244,Product 1244,Product description 1244,3,199.67,Product-1244,10
1245,Product 1245,Product description 1245,42,154.37,Product-1245,6
1246,Product 1246,Product description 1246,17,14.73,Product-1246,17
1247,Product 1247,Product description 1247,36,178.56,Product-1247,6
1248,Product 1248,Product description 1248,19,88.35,Product-1248,13
1249,Product 1249,Product description 1249,39,133.22,Product-1249,6
1250,Product 1250,Product description 1250,34,4.85,Product-1250,13
1251,Product 1251,Product description 1251,41,197.95,Product-1251,14
1252,Product 1252,Product description 1252,3,165.42,Product-1252,11
1253,Product 1253,Product description 1253,6,168.83,Product-1253,9
1254,Product 1254,Product description 1254,8,102.93,Product-1254,7
1255,Product 1255,Product description 1255,1,118.73,Product-1255,12
1256,Product 1256,Product description 1256,44,90.04,Product-1256,4
1257,Product 1257,Product description 1257,20,117.44,Product-1257,4
1258,Product 1258,Product description 1258,13,5.13,Product-1258,10
1259,Product 1259,Product description 1259,35,5.04,Product-1259,5
1260,Product 1260,Product description 1260,27,163.76,Product-1260,4
1261,Product 1261,Product description 1261,32,123.28,Product-1261,18
1262,Product 1262,Product description 1262,31,159.55,Product-1262,18
1263,Product 1263,Product description 1263,15,143.48,Product-1263,6
1264,Product 1264,Product description 1264,7,189.07,Product-1264,16
1265,Product 1265,Product description 1265,44,128.64,Product-1265,6
1266,Product 1266,Product description 1266,15,46.57,Product-1266,1
1267,Product 1267,Product description 1267,34,189.65,Product-1267,15
1268,Product 1268,Product description 1268,31,126.03,Product-1268,4
1269,Product 1269,Product description 1269,45,134.81,Product-1269,5
1270,Product 1270,Product description 1270,39,21.87,Product-1270,5
1271,Product 1271,Product description 1271,34,105.36,Product-1271,7
1272,Product 1272,Product description 1272,26,117.84,Product-1272,8
1273,Product 1273,Product description 1273,22,76.88,Product-1273,16
1274,Product 1274,Product description 1274,40,63.69,Product-1274,7
1275,Product 1275,Product description 1275,35,155.81,Product-1275,5
1276,Product 1276,Product description 1276,14,153.75,Product-1276,6
1277,Product 1277,Product description 1277,30,198.69,Product-1277,5
1278,Product 1278,Product description 1278,39,30.28,Product-1278,10
1279,Product 1279,Product description 1279,15,199.66,Product-1279,10
1280,Product 1280,Product description 1280,0,164.82,Product-1280,20
1281,Product 1281,Product description 1281,11,125.21,Product-1281,1
1282,Product 1282,Product description 1282,24,16.41,Product-1282,19
1283,Product 1283,Product description 1283,8,115.4,Product-1283,18
1284,Product 1284,Product description 1284,12,28.46,Product-1284,18
1285,Product 1285,Product description 1285,11,31.86,Product-1285,14
1286,Product 1286,Product description 1286,16,53.58,Product-1286,13
1287,Product 1287,Product description 1287,16,38.97,Product-1287,17
1288,Product 1288,Product description 1288,45,14.45,Product-1288,13
1289,Product 1289,Product description 1289,33,106.46,Product-1289,2
1290,Product 1290,Product description 1290,14,187.61,Product-1290,13
1291,Product 1291,Product description 1291,35,197.13,Product-1291,5
1292,Product 1292,Product description 1292,35,80.14,Product-1292,5
1293,Product 1293,Product description 1293,35,125.01,Product-1293,7
1294,Product 1294,Product description 1294,4,134.41,Product-1294,18
1295,Product 1295,Product description 1295,46,4.67,Product-1295,8
1296,Product 1296,Product description 1296,32,79.62,Product-1296,13
1297,Product 1297,Product description 1297,7,62.23,Product-1297,3
1298,Product 1298,Product description 1298,21,187.44,Product-1298,19
1299,Product 1299,Product description 1299,48,40.39,Product-1299,8
1300,Product 1300,Product description 1300,8,26.7,Product-1300,6
1301,Product 1301,Product description 1301,2,46.86,Product-1301,1
1302,Product 1302,Product description 1302,20,108.75,Product-1302,7
1303,Product 1303,Product description 1303,28,102.32,Product-1303,12
1304,Product 1304,Product description 1304,11,186.02,Product-1304,7
1305,Product 1305,Product description 1305,8,51.73,Product-1305,16
1306,Product 1306,Product description 1306,27,133.4,Product-1306,2
1307,Product 1307,Product description 1307,49,116.44,Product-1307,15
1308,Product 1308,Product description 1308,25,143.51,Product-1308,1
1309,Product 1309,Product description 1309,29,105.66,Product-1309,12
1310,Product 1310,Product description 1310,0,128.98,Product-1310,10
1311,Product 1311,Product description 1311,39,195.34,Product-1311,16
1312,Product 1312,Product description 1312,1,82.69,Product-1312,8
1313,Product 1313,Product description 1313,7,20.38,Product-1313,14
1314,Product 1314,Product description 1314,43,6.27,Product-1314,13
1315,Product 1315,Product description 1315,4,179.83,Product-1315,12
1316,Product 1316,Product description 1316,3,144.19,Product-1316,8
1317,Product 1317,Product description 1317,29,51.09,Product-1317,9
1318,Product 1318,Product description 1318,18,162.42,Product-1318,2
1319,Product 1319,Product description 1319,9,162.36,Product-1319,15
1320,Product 1320,Product description 1320,29,54.33,Product-1320,6
1321,Product 1321,Product description 1321,13,57.53,Product-1321,4
1322,Product 1322,Product description 1322,38,65.23,Product-1322,1
1323,Product 1323,Product description 1323,30,157.23,Product-1323,15
1324,Product 1324,Product description 1324,45,4.89,Product-1324,8
1325,Product 1325,Product description 1325,8,98.65,Product-1325,12
1326,Product 1326,Product description 1326,18,4.48,Product-1326,4
1327,Product 1327,Product description 1327,34,79.58,Product-1327,17
1328,Product 1328,Product description 1328,10,70.38,Product-1328,1
1329,Product 1329,Product description 1329,3,157.12,Product-1329,13
1330,Product 1330,Product description 1330,26,34.61,Product-1330,19
1331,Product 1331,Product description 1331,20,76.97,Product-1331,15
1332,Product 1332,Product description 1332,8,12.19,Product-1332,11
1333,Product 1333,Product description 1333,33,156.71,Product-1333,20
1334,Product 1334,Product description 1334,17,158.68,Product-1334,11
1335,Product 1335,Product description 1335,26,36.38,Product-1335,19
1336,Product 1336,Product description 1336,10,4.23,Product-1336,16
1337,Product 1337,Product description 1337,29,31.22,Product-1337,2
1338,Product 1338,Product description 1338,4,183.89,Product-1338,3
1339,Product 1339,Product description 1339,32,165.36,Product-1339,15
1340,Product 1340,Product description 1340,3,77.37,Product-1340,12
1341,Product 1341,Product description 1341,32,72.3,Product-1341,6
1342,Product 1342,Product description 1342,3,158.21,Product-1342,20
1343,Product 1343,Product description 1343,12,180.56,Product-1343,5
1344,Product 1344,Product description 1344,4,159.75,Product-1344,4
1345,Product 1345,Product description 1345,48,5.59,Product-1345,8
1346,Product 1346,Product description 1346,9,58.14,Product-1346,13
1347,Product 1347,Product description 1347,2,26.66,Product-1347,9
1348,Product 1348,Product description 1348,38,77.78,Product-1348,14
1349,Product 1349,Product description 1349,43,116.54,Product-1349,1
1350,Product 1350,Product description 1350,39,147.67,Product-1350,4
1351,Product 1351,Product description 1351,35,80.46,Product-1351,20
1352,Product 1352,Product description 1352,15,121.19,Product-1352,11
1353,Product 1353,Product description 1353,13,94.17,Product-1353,5
1354,Product 1354,Product description 1354,34,20.4,Product-1354,13
1355,Product 1355,Product description 1355,32,194.48,Product-1355,18
1356,Product 1356,Product description 1356,31,160.13,Product-1356,19
1357,Product 1357,Product description 1357,8,69.57,Product-1357,18
1358,Product 1358,Product description 1358,37,157.96,Product-1358,14
1359,Product 1359,Product description 1359,14,194.16,Product-1359,12
1360,Product 1360,Product description 1360,14,153.44,Product-1360,18
1361,Product 1361,Product description 1361,15,154.4,Product-1361,6
1362,Product 1362,Product description 1362,50,35.9,Product-1362,18
1363,Product 1363,Product description 1363,17,42.85,Product-1363,17
1364,Product 1364,Product description 1364,36,135.8,Product-1364,19
1365,Product 1365,Product description 1365,24,150.09,Product-1365,12
1366,Product 1366,Product description 1366,4,23.38,Product-1366,16
1367,Product 1367,Product description 1367,21,126.61,Product-1367,9
1368,Product 1368,Product description 1368,37,164.63,Product-1368,9
1369,Product 1369,Product description 1369,48,174.97,Product-1369,3
1370,Product 1370,Product description 1370,11,82.86,Product-1370,15
1371,Product 1371,Product description 1371,4,14.12,Product-1371,4
1372,Product 1372,Product description 1372,50,57.92,Product-1372,16
1373,Product 1373,Product description 1373,31,2.76,Product-1373,16
1374,Product 1374,Product description 1374,3,171.62,Product-1374,16
1375,Product 1375,Product description 1375,44,119.73,Product-1375,2
1376,Product 1376,Product description 1376,35,25.87,Product-1376,5
1377,Product 1377,Product description 1377,30,55.75,Product-1377,20
1378,Product 1378,Product description 1378,25,190.19,Product-1378,10
1379,Product 1379,Product description 1379,7,90.13,Product-1379,6
1380,Product 1380,Product description 1380,11,197.23,Product-1380,14
1381,Product 1381,Product description 1381,0,71.31,Product-1381,19
1382,Product 1382,Product description 1382,23,162,Product-1382,19
1383,Product 1383,Product description 1383,28,163.97,Product-1383,3
1384,Product 1384,Product description 1384,27,88.06,Product-1384,20
1385,Product 1385,Product description 1385,23,79.2,Product-1385,4
1386,Product 1386,Product description 1386,47,21.7,Product-1386,7
1387,Product 1387,Product description 1387,46,183.03,Product-1387,5
1388,Product 1388,Product description 1388,49,113.12,Product-1388,2
1389,Product 1389,Product description 1389,39,106.17,Product-1389,4
1390,Product 1390,Product description 1390,41,167.6,Product-1390,13
1391,Product 1391,Product description 1391,14,112.23,Product-1391,18
1392,Product 1392,Product description 1392,44,177.71,Product-1392,10
1393,Product 1393,Product description 1393,45,158.23,Product-1393,4
1394,Product 1394,Product description 1394,33,199.29,Product-1394,10
1395,Product 1395,Product description 1395,38,171.54,Product-1395,12
1396,Product 1396,Product description 1396,2,109.57,Product-1396,13
1397,Product 1397,Product description 1397,6,128.28,Product-1397,1
1398,Product 1398,Product description 1398,43,114.88,Product-1398,3
1399,Product 1399,Product description 1399,22,144.01,Product-1399,2
1400,Product 1400,Product description 1400,11,170.16,Product-1400,3
1401,Product 1401,Product description 1401,18,43,Product-1401,15
1402,Product 1402,Product description 1402,27,28.36,Product-1402,17
1403,Product 1403,Product description 1403,47,188.94,Product-1403,1
1404,Product 1404,Product description 1404,50,187.8,Product-1404,9
1405,Product 1405,Product description 1405,29,57.85,Product-1405,10
1406,Product 1406,Product description 1406,36,119.26,Product-1406,12
1407,Product 1407,Product description 1407,13,143.84,Product-1407,11
1408,Product 1408,Product description 1408,36,98.4,Product-1408,17
1409,Product 1409,Product description 1409,36,52.1,Product-1409,12
1410,Product 1410,Product description 1410,41,196.76,Product-1410,2
1411,Product 1411,Product description 1411,12,33.06,Product-1411,19
1412,Product 1412,Product description 1412,39,16.22,Product-1412,10
1413,Product 1413,Product description 1413,11,154.7,Product-1413,8
1414,Product 1414,Product description 1414,34,22.87,Product-1414,5
1415,Product 1415,Product description 1415,18,17.8,Product-1415,17
1416,Product 1416,Product description 1416,4,162.99,Product-1416,7
1417,Product 1417,Product description 1417,30,12.95,Product-1417,10
1418,Product 1418,Product description 1418,41,108.81,Product-1418,7
1419,Product 1419,Product description 1419,44,84.92,Product-1419,16
1420,Product 1420,Product description 1420,35,186.76,Product-1420,16
1421,Product 1421,Product description 1421,2,153.59,Product-1421,14
1422,Product 1422,Product description 1422,20,141.41,Product-1422,2
1423,Product 1423,Product description 1423,13,165.65,Product-1423,16
1424,Product 1424,Product description 1424,44,6,Product-1424,10
1425,Product 1425,Product description 1425,49,113.46,Product-1425,11
1426,Product 1426,Product description 1426,2,118.49,Product-1426,12
1427,Product 1427,Product description 1427,27,86.96,Product-1427,10
1428,Product 1428,Product description 1428,32,197.3,Product-1428,4
1429,Product 1429,Product description 1429,45,151.73,Product-1429,14
1430,Product 1430,Product description 1430,1,175.36,Product-1430,10
1431,Product 1431,Product description 1431,39,196.96,Product-1431,15
1432,Product 1432,Product description 1432,37,16.87,Product-1432,14
1433,Product 1433,Product description 1433,24,30.94,Product-1433,2
1434,Product 1434,Product description 1434,49,25.71,Product-1434,5
1435,Product 1435,Product description 1435,19,15.12,Product-1435,20
1436,Product 1436,Product description 1436,16,164.14,Product-1436,16
1437,Product 1437,Product description 1437,4,183.29,Product-1437,9
1438,Product 1438,Product description 1438,41,79.88,Product-1438,18
1439,Product 1439,Product description 1439,21,153.21,Product-1439,18
1440,Product 1440,Product description 1440,45,18.08,Product-1440,7
1441,Product 1441,Product description 1441,45,176.48,Product-1441,17
1442,Product 1442,Product description 1442,40,81.02,Product-1442,11
1443,Product 1443,Product description 1443,10,91.38,Product-1443,3
1444,Product 1444,Product description 1444,46,70.54,Product-1444,4
1445,Product 1445,Product description 1445,28,187.41,Product-1445,17
1446,Product 1446,Product description 1446,14,116.69,Product-1446,1
1447,Product 1447,Product description 1447,8,31.98,Product-1447,16
1448,Product 1448,Product description 1448,24,145.31,Product-1448,4
1449,Product 1449,Product description 1449,26,154.52,Product-1449,14
1450,Product 1450,Product description 1450,39,73.27,Product-1450,4
1451,Product 1451,Product description 1451,6,60.56,Product-1451,5
1452,Product 1452,Product description 1452,15,191.42,Product-1452,5
1453,Product 1453,Product description 1453,30,85.94,Product-1453,16
1454,Product 1454,Product description 1454,2,31.96,Product-1454,12
1455,Product 1455,Product description 1455,49,132.59,Product-1455,5
1456,Product 1456,Product description 1456,21,76.96,Product-1456,8
1457,Product 1457,Product description 1457,37,58.93,Product-1457,17
1458,Product 1458,Product description 1458,33,7.28,Product-1458,3
1459,Product 1459,Product description 1459,39,20.74,Product-1459,5
1460,Product 1460,Product description 1460,47,64.62,Product-1460,16
1461,Product 1461,Product description 1461,27,146.45,Product-1461,16
1462,Product 1462,Product description 1462,14,13.52,Product-1462,10
1463,Product 1463,Product description 1463,49,55.47,Product-1463,13
1464,Product 1464,Product description 1464,17,11.39,Product-1464,15
1465,Product 1465,Product description 1465,39,176.24,Product-1465,16
1466,Product 1466,Product description 1466,42,44.56,Product-1466,5
1467,Product 1467,Product description 1467,19,8.34,Product-1467,16
1468,Product 1468,Product description 1468,35,169.3,Product-1468,13
1469,Product 1469,Product description 1469,11,15.1,Product-1469,13
1470,Product 1470,Product description 1470,17,97.86,Product-1470,14
1471,Product 1471,Product description 1471,22,68.78,Product-1471,5
1472,Product 1472,Product description 1472,41,177.74,Product-1472,12
1473,Product 1473,Product description 1473,49,77.45,Product-1473,19
1474,Product 1474,Product description 1474,44,184.64,Product-1474,9
1475,Product 1475,Product description 1475,41,71.91,Product-1475,6
1476,Product 1476,Product description 1476,45,64.32,Product-1476,8
1477,Product 1477,Product description 1477,0,127.32,Product-1477,6
1478,Product 1478,Product description 1478,37,148.48,Product-1478,3
1479,Product 1479,Product description 1479,47,5.76,Product-1479,10
1480,Product 1480,Product description 1480,16,61.32,Product-1480,7
1481,Product 1481,Product description 1481,20,5.88,Product-1481,16
